matrix,Format,Timings,OptimumFormat
cavity08,1,7.043e-05,1
cavity08,2,7.17134e-05,1
cavity08,3,7.20602e-05,1
cavity08,4,0.000187224,1
cavity08,5,0.000140579,1
cavity10,0,0.000131757,3
cavity10,1,7.14944e-05,3
cavity10,2,7.17439e-05,3
cavity10,3,7.13879e-05,3
cavity10,4,0.000187622,3
cavity10,5,0.000141088,3
cavity12,0,0.000133496,2
cavity12,1,7.26046e-05,2
cavity12,2,7.12645e-05,2
cavity12,3,7.2358e-05,2
cavity12,4,0.00018864,2
cavity12,5,0.000141161,2
cavity21,0,0.000146565,3
cavity21,1,7.19735e-05,3
cavity21,2,7.21126e-05,3
cavity21,3,7.17005e-05,3
cavity21,4,0.000193461,3
cavity21,5,0.00014022,3
cavity23,0,0.000147226,2
cavity23,1,7.19058e-05,2
cavity23,2,7.05837e-05,2
cavity23,3,7.24174e-05,2
cavity23,4,0.000189891,2
cavity23,5,0.000140485,2
cavity25,0,0.000146436,1
cavity25,1,7.167e-05,1
cavity25,2,7.17696e-05,1
cavity25,3,7.19785e-05,1
cavity25,4,0.000189712,1
cavity25,5,0.000140592,1
cavity26,0,0.000146726,2
cavity26,1,7.21664e-05,2
cavity26,2,7.19641e-05,2
cavity26,3,7.20314e-05,2
cavity26,4,0.000188746,2
cavity26,5,0.00014167,2
cdde2,0,0.00011597,1
cdde2,1,7.2089e-05,1
cdde2,2,7.25828e-05,1
cdde2,3,7.22848e-05,1
cdde2,4,0.000186001,1
cdde2,5,0.000141457,1
cdde4,0,0.000114209,1
cdde4,1,7.16782e-05,1
cdde4,2,7.21411e-05,1
cdde4,3,7.24447e-05,1
cdde4,4,0.00018478,1
cdde4,5,0.000139869,1
cdde5,0,0.000115508,1
cdde5,1,7.12439e-05,1
cdde5,2,7.23265e-05,1
cdde5,3,7.23427e-05,1
cdde5,4,0.000185003,1
cdde5,5,0.000141944,1
celegans_metabolic,0,0.000114186,2
celegans_metabolic,1,7.2251e-05,2
celegans_metabolic,2,7.05844e-05,2
celegans_metabolic,3,7.2048e-05,2
celegans_metabolic,4,0.00018227,2
celegans_metabolic,5,0.000136008,2
Chebyshev1,0,0.000114823,3
Chebyshev1,1,7.19189e-05,3
Chebyshev1,2,7.20961e-05,3
Chebyshev1,3,7.1532e-05,3
Chebyshev1,4,0.000185649,3
Chebyshev1,5,0.000141153,3
Chem97ZtZ,0,0.000114035,1
Chem97ZtZ,1,7.14229e-05,1
Chem97ZtZ,2,7.20646e-05,1
Chem97ZtZ,3,7.21781e-05,1
Chem97ZtZ,4,0.000187262,1
Chem97ZtZ,5,0.0001421,1
circuit_3,0,0.000126741,3
circuit_3,1,7.17229e-05,3
circuit_3,2,inf,3
circuit_3,3,7.16459e-05,3
circuit_3,4,0.000184553,3
circuit_3,5,0.000140909,3
ck400,0,0.000115715,3
ck400,1,7.20514e-05,3
ck400,2,7.14401e-05,3
ck400,3,7.13341e-05,3
ck400,4,0.000186078,3
ck400,5,0.000140666,3
