matrix,Format,Timings,OptimumFormat
c-46,3,0.000668575,0
c-46,4,6.96796e-05,0
c-46,5,9.43801e-05,0
c-47,0,4.60549e-05,0
c-47,1,9.2587e-05,0
c-47,2,inf,0
c-47,3,0.00191704,0
c-47,4,7.48055e-05,0
c-47,5,0.000105134,0
c-49,0,3.70817e-05,1
c-49,1,3.56516e-05,1
c-49,2,inf,1
c-49,3,0.00178793,1
c-49,4,7.58482e-05,1
c-49,5,4.79827e-05,1
c-51,0,4.3084e-05,0
c-51,1,5.61818e-05,0
c-51,2,inf,0
c-51,3,0.00250338,0
c-51,4,8.88956e-05,0
c-51,5,7.04105e-05,0
c-53,0,6.7572e-05,0
c-53,1,0.000254254,0
c-53,2,inf,0
c-53,3,inf,0
c-53,4,0.000102146,0
c-53,5,0.000267971,0
c-55,0,6.63951e-05,0
c-55,1,8.66141e-05,0
c-55,2,inf,0
c-55,3,0.00719042,0
c-55,4,0.000116612,0
c-55,5,9.91603e-05,0
c-57,0,7.30022e-05,0
c-57,1,0.000265636,0
c-57,2,inf,0
c-57,3,inf,0
c-57,4,0.000118142,0
c-57,5,0.000279069,0
c-63,0,6.98076e-05,0
c-63,1,0.000108195,0
c-63,2,inf,0
c-63,3,inf,0
c-63,4,0.000136294,0
c-63,5,0.000121431,0
c-65,0,6.06769e-05,0
c-65,1,7.52558e-05,0
c-65,2,inf,0
c-65,3,inf,0
c-65,4,0.00013548,0
c-65,5,8.81237e-05,0
c-66,0,8.1531e-05,0
c-66,1,0.000175067,0
c-66,2,inf,0
c-66,3,inf,0
c-66,4,0.000152041,0
c-66,5,0.000188884,0
c-66b,0,7.99907e-05,0
c-66b,1,0.000174468,0
c-66b,2,inf,0
c-66b,3,inf,0
c-66b,4,0.000150464,0
c-66b,5,0.000188053,0
cage10,0,3.75944e-05,1
cage10,1,1.54742e-05,1
cage10,2,0.0103884,1
cage10,3,4.72281e-05,1
cage10,4,6.07718e-05,1
cage10,5,2.87665e-05,1
cage5,0,3.1432e-05,1
cage5,1,1.28031e-05,1
cage5,2,1.37067e-05,1
cage5,3,2.52606e-05,1
cage5,4,4.44966e-05,1
cage5,5,2.62073e-05,1
cage6,0,2.94177e-05,1
cage6,1,1.18769e-05,1
cage6,2,1.24684e-05,1
cage6,3,2.44126e-05,1
cage6,4,4.42235e-05,1
