matrix,Format,Timings,OptimumFormat
bcsstk15,5,6.25134e-05,1
bcsstk16,0,0.00014204,1
bcsstk16,1,5.23713e-05,1
bcsstk16,2,0.000108256,1
bcsstk16,3,0.000154618,1
bcsstk16,4,0.000162774,1
bcsstk16,5,0.00010751,1
bcsstk17,0,0.00018796,1
bcsstk17,1,7.36631e-05,1
bcsstk17,2,0.00130107,1
bcsstk17,3,0.000275562,1
bcsstk17,4,0.000243503,1
bcsstk17,5,0.000105596,1
bcsstk18,0,8.21606e-05,1
bcsstk18,1,4.67032e-05,1
bcsstk18,2,0.00333055,1
bcsstk18,3,0.000139175,1
bcsstk18,4,0.000134516,1
bcsstk18,5,7.09742e-05,1
bcsstk19,0,4.43741e-05,1
bcsstk19,1,2.29171e-05,1
bcsstk19,2,6.04517e-05,1
bcsstk19,3,4.81266e-05,1
bcsstk19,4,7.0163e-05,1
bcsstk19,5,4.40281e-05,1
bcsstk20,0,4.42493e-05,1
bcsstk20,1,2.24239e-05,1
bcsstk20,2,2.35013e-05,1
bcsstk20,3,4.83122e-05,1
bcsstk20,4,7.07272e-05,1
bcsstk20,5,4.45617e-05,1
bcsstk21,0,4.69928e-05,1
bcsstk21,1,2.38957e-05,1
bcsstk21,2,2.82311e-05,1
bcsstk21,3,5.86145e-05,1
bcsstk21,4,7.92773e-05,1
bcsstk21,5,4.56282e-05,1
bcsstk22,0,4.5422e-05,1
bcsstk22,1,2.24295e-05,1
bcsstk22,2,2.36448e-05,1
bcsstk22,3,4.72432e-05,1
bcsstk22,4,6.92479e-05,1
bcsstk22,5,4.47269e-05,1
bcsstk23,0,5.39525e-05,1
bcsstk23,1,2.66035e-05,1
bcsstk23,2,0.000242799,1
bcsstk23,3,6.65932e-05,1
bcsstk23,4,8.48769e-05,1
bcsstk23,5,4.96073e-05,1
bcsstk24,0,9.52921e-05,1
bcsstk24,1,3.81195e-05,1
bcsstk24,2,0.0013982,1
bcsstk24,3,0.000106631,1
bcsstk24,4,0.000124881,1
bcsstk24,5,7.34622e-05,1
bcsstk25,0,0.000110457,1
bcsstk25,1,5.68339e-05,1
bcsstk25,2,0.00114074,1
bcsstk25,3,0.000181442,1
bcsstk25,4,0.000166482,1
bcsstk25,5,8.42348e-05,1
bcsstk26,0,5.00337e-05,1
bcsstk26,1,2.46278e-05,1
bcsstk26,2,0.000141965,1
bcsstk26,3,6.30018e-05,1
bcsstk26,4,8.0413e-05,1
bcsstk26,5,4.60728e-05,1
bcsstk27,0,6.08863e-05,1
bcsstk27,1,2.65766e-05,1
bcsstk27,2,3.49194e-05,1
bcsstk27,3,6.63483e-05,1
bcsstk27,4,8.63265e-05,1
bcsstk27,5,5.03889e-05,1
bcsstk28,0,0.000129552,1
bcsstk28,1,4.91127e-05,1
bcsstk28,2,0.000422357,1
bcsstk28,3,0.000139409,1
bcsstk28,4,0.000172094,1
bcsstk28,5,7.15869e-05,1
bcsstk29,0,0.000253032,1
bcsstk29,1,9.34014e-05,1
bcsstk29,2,0.0036425,1
bcsstk29,3,0.000320192,1
bcsstk29,4,0.000306113,1
bcsstk29,5,0.000129332,1
bcsstk30,0,0.000801964,1
bcsstk30,1,0.000302127,1
bcsstk30,2,inf,1
bcsstk30,3,0.00138054,1
bcsstk30,4,0.00089525,1
bcsstk30,5,0.000446809,1
bcsstk31,0,0.000432911,1
bcsstk31,1,0.000194897,1
bcsstk31,2,inf,1
bcsstk31,3,0.00108619,1
bcsstk31,4,0.000594856,1
bcsstk31,5,0.000235546,1
bcsstk32,0,0.000752609,1
bcsstk32,1,0.000323608,1
bcsstk32,2,inf,1
bcsstk32,3,0.00169855,1
bcsstk32,4,0.000941113,1
bcsstk32,5,0.000400488,1
bcsstk33,0,0.000251006,1
bcsstk33,1,8.974e-05,1
bcsstk33,2,0.00176996,1
bcsstk33,3,0.000292887,1
bcsstk33,4,0.000282146,1
bcsstk33,5,0.000160304,1
bcsstk34,0,5.08239e-05,1
bcsstk34,1,2.43474e-05,1
bcsstk34,2,3.21254e-05,1
bcsstk34,3,5.70462e-05,1
bcsstk34,4,7.81878e-05,1
bcsstk34,5,5.01616e-05,1
bcsstk35,0,0.000542034,1
bcsstk35,1,0.000198639,1
bcsstk35,2,inf,1
bcsstk35,3,0.0011368,1
bcsstk35,4,0.000638509,1
bcsstk35,5,0.000274688,1
bcsstk36,0,0.000433083,1
bcsstk36,1,0.000183303,1
bcsstk36,2,inf,1
bcsstk36,3,0.000864766,1
bcsstk36,4,0.000490854,1
bcsstk36,5,0.000224965,1
bcsstk37,0,0.000431047,1
bcsstk37,1,0.00016349,1
bcsstk37,2,inf,1
bcsstk37,3,0.000858261,1
bcsstk37,4,0.000512898,1
bcsstk37,5,0.000200373,1
bcsstk38,0,0.000162075,1
bcsstk38,1,6.69843e-05,1
bcsstk38,2,0.00328833,1
bcsstk38,3,0.000452372,1
bcsstk38,4,0.000207214,1
bcsstk38,5,0.000105368,1
bcsstk39,0,0.00079391,1
bcsstk39,1,0.000293473,1
bcsstk39,2,0.00575554,1
bcsstk39,3,inf,1
bcsstk39,4,0.000884342,1
bcsstk39,5,0.000547315,1
bcsstm01,0,5.20099e-05,2
bcsstm01,1,2.58195e-05,2
bcsstm01,2,2.55298e-05,2
bcsstm01,3,7.62742e-05,2
bcsstm01,4,7.01752e-05,2
bcsstm01,5,5.16499e-05,2
bcsstm02,0,4.59606e-05,1
bcsstm02,1,2.46725e-05,1
bcsstm02,2,2.49293e-05,1
bcsstm02,3,4.88316e-05,1
bcsstm02,4,6.9062e-05,1
bcsstm02,5,4.95599e-05,1
bcsstm03,0,4.32716e-05,1
bcsstm03,1,2.2009e-05,1
bcsstm03,2,2.30829e-05,1
bcsstm03,3,4.5541e-05,1
bcsstm03,4,7.1307e-05,1
bcsstm03,5,4.53284e-05,1
bcsstm04,0,4.40551e-05,2
bcsstm04,1,2.22932e-05,2
bcsstm04,2,2.21915e-05,2
bcsstm04,3,4.40259e-05,2
bcsstm04,4,6.66893e-05,2
bcsstm04,5,4.48013e-05,2
bcsstm05,0,4.25735e-05,2
bcsstm05,1,2.31447e-05,2
bcsstm05,2,2.25042e-05,2
bcsstm05,3,4.55194e-05,2
bcsstm05,4,6.62857e-05,2
bcsstm05,5,4.40805e-05,2
bcsstm06,0,4.30518e-05,2
bcsstm06,1,2.27198e-05,2
bcsstm06,2,2.14002e-05,2
bcsstm06,3,4.54916e-05,2
bcsstm06,4,6.62639e-05,2
bcsstm06,5,4.32897e-05,2
bcsstm07,0,4.595e-05,1
bcsstm07,1,2.24449e-05,1
bcsstm07,2,2.32218e-05,1
bcsstm07,3,4.97599e-05,1
bcsstm07,4,7.17658e-05,1
bcsstm07,5,4.54704e-05,1
bcsstm08,0,7.06845e-05,2
bcsstm08,1,2.20853e-05,2
bcsstm08,2,2.17497e-05,2
bcsstm08,3,4.70449e-05,2
bcsstm08,4,6.64168e-05,2
bcsstm08,5,4.35271e-05,2
bcsstm09,0,4.23234e-05,2
bcsstm09,1,2.21535e-05,2
bcsstm09,2,2.13412e-05,2
bcsstm09,3,4.67346e-05,2
bcsstm09,4,6.66734e-05,2
bcsstm09,5,4.31349e-05,2
bcsstm10,0,4.88858e-05,1
bcsstm10,1,2.34704e-05,1
bcsstm10,2,2.78171e-05,1
bcsstm10,3,5.50115e-05,1
bcsstm10,4,7.45244e-05,1
bcsstm10,5,4.61775e-05,1
bcsstm11,0,4.18764e-05,2
bcsstm11,1,2.22122e-05,2
bcsstm11,2,2.18188e-05,2
bcsstm11,3,4.6503e-05,2
bcsstm11,4,6.7462e-05,2
bcsstm11,5,4.2808e-05,2
bcsstm12,0,4.69793e-05,1
bcsstm12,1,2.33503e-05,1
bcsstm12,2,4.33995e-05,1
bcsstm12,3,5.36313e-05,1
bcsstm12,4,7.40293e-05,1
bcsstm12,5,4.63631e-05,1
bcsstm13,0,5.02852e-05,1
bcsstm13,1,2.68795e-05,1
bcsstm13,2,0.000211955,1
bcsstm13,3,0.000133788,1
bcsstm13,4,7.79985e-05,1
bcsstm13,5,4.66389e-05,1
bcsstm19,0,4.23528e-05,2
bcsstm19,1,2.22367e-05,2
bcsstm19,2,2.19578e-05,2
bcsstm19,3,4.55267e-05,2
bcsstm19,4,6.55221e-05,2
bcsstm19,5,4.35538e-05,2
bcsstm20,0,4.30637e-05,2
bcsstm20,1,2.26119e-05,2
bcsstm20,2,2.23111e-05,2
bcsstm20,3,4.72685e-05,2
bcsstm20,4,6.72072e-05,2
bcsstm20,5,4.5006e-05,2
bcsstm21,0,4.18989e-05,1
bcsstm21,1,2.37662e-05,1
bcsstm21,2,2.42242e-05,1
bcsstm21,3,4.9337e-05,1
bcsstm21,4,7.0308e-05,1
bcsstm21,5,4.26211e-05,1
bcsstm22,0,4.49502e-05,2
bcsstm22,1,2.24905e-05,2
bcsstm22,2,2.18369e-05,2
bcsstm22,3,4.4958e-05,2
bcsstm22,4,6.52271e-05,2
bcsstm22,5,4.3999e-05,2
bcsstm23,0,4.23953e-05,2
bcsstm23,1,2.27022e-05,2
bcsstm23,2,2.1213e-05,2
bcsstm23,3,4.7929e-05,2
bcsstm23,4,6.79851e-05,2
bcsstm23,5,4.18054e-05,2
bcsstm24,0,4.20301e-05,2
bcsstm24,1,2.26356e-05,2
bcsstm24,2,2.11924e-05,2
bcsstm24,3,4.89378e-05,2
bcsstm24,4,6.91912e-05,2
bcsstm24,5,4.26512e-05,2
bcsstm25,0,4.40472e-05,2
bcsstm25,1,3.10867e-05,2
bcsstm25,2,2.24054e-05,2
bcsstm25,3,6.46868e-05,2
bcsstm25,4,8.47408e-05,2
bcsstm25,5,4.42148e-05,2
bcsstm26,0,4.20583e-05,2
bcsstm26,1,2.21219e-05,2
bcsstm26,2,2.12473e-05,2
bcsstm26,3,4.80946e-05,2
bcsstm26,4,6.85672e-05,2
bcsstm26,5,4.23654e-05,2
bcsstm27,0,6.07139e-05,1
bcsstm27,1,2.66561e-05,1
bcsstm27,2,3.4715e-05,1
bcsstm27,3,7.19704e-05,1
bcsstm27,4,8.83452e-05,1
bcsstm27,5,7.85473e-05,1
bcsstm34,0,5.21993e-05,1
bcsstm34,1,2.36857e-05,1
bcsstm34,2,3.22437e-05,1
bcsstm34,3,5.60255e-05,1
bcsstm34,4,7.97809e-05,1
bcsstm34,5,4.90313e-05,1
bcsstm35,0,4.56045e-05,1
bcsstm35,1,3.38939e-05,1
bcsstm35,2,5.20015e-05,1
bcsstm35,3,0.000104102,1
bcsstm35,4,0.00012622,1
bcsstm35,5,5.03577e-05,1
bcsstm36,0,0.000140936,1
bcsstm36,1,6.6152e-05,1
bcsstm36,2,inf,1
bcsstm36,3,0.000383337,1
bcsstm36,4,0.000203515,1
bcsstm36,5,0.000100556,1
bcsstm37,0,4.31585e-05,1
bcsstm37,1,3.29604e-05,1
bcsstm37,2,4.13726e-05,1
bcsstm37,3,9.32418e-05,1
bcsstm37,4,0.000112774,1
bcsstm37,5,4.71563e-05,1
bcsstm38,0,4.46524e-05,1
bcsstm38,1,2.60719e-05,1
bcsstm38,2,0.000183842,1
bcsstm38,3,6.17223e-05,1
bcsstm38,4,8.15204e-05,1
bcsstm38,5,4.57746e-05,1
bcsstm39,0,4.51578e-05,2
bcsstm39,1,5.25566e-05,2
bcsstm39,2,2.60085e-05,2
bcsstm39,3,0.000113024,2
bcsstm39,4,0.000133067,2
bcsstm39,5,4.97864e-05,2
b_dyn,0,7.26437e-05,1
b_dyn,1,2.23111e-05,1
b_dyn,2,0.000164884,1
b_dyn,3,5.20933e-05,1
b_dyn,4,6.9923e-05,1
b_dyn,5,4.44201e-05,1
belgium_osm,0,0.00149692,0
belgium_osm,1,0.00177167,0
belgium_osm,2,inf,0
belgium_osm,3,0.00827838,0
belgium_osm,4,0.00861556,0
belgium_osm,5,0.002343,0
BenElechi1,0,0.00476534,1
BenElechi1,1,0.00210711,1
BenElechi1,2,inf,1
BenElechi1,3,0.00478189,1
BenElechi1,4,0.00483181,1
BenElechi1,5,0.00237532,1
benzene,0,0.000120847,1
benzene,1,4.77983e-05,1
benzene,2,0.00525484,1
benzene,3,0.000152816,1
benzene,4,0.000142539,1
benzene,5,6.88737e-05,1
bfly,0,6.7891e-05,1
bfly,1,5.9835e-05,1
bfly,2,0.00031689,1
bfly,3,0.000179085,1
bfly,4,0.000199177,1
bfly,5,9.45422e-05,1
bfwa398,0,4.51763e-05,1
bfwa398,1,2.27935e-05,1
bfwa398,2,3.3685e-05,1
bfwa398,3,4.90074e-05,1
bfwa398,4,7.33301e-05,1
bfwa398,5,4.49471e-05,1
bfwa62,0,4.68827e-05,1
bfwa62,1,2.44674e-05,1
bfwa62,2,2.57575e-05,1
bfwa62,3,5.08322e-05,1
bfwa62,4,7.8251e-05,1
bfwa62,5,5.00728e-05,1
bfwa782,0,4.51284e-05,1
bfwa782,1,2.22656e-05,1
bfwa782,2,6.38566e-05,1
bfwa782,3,6.77131e-05,1
bfwa782,4,7.95402e-05,1
bfwa782,5,4.41426e-05,1
bfwb398,0,4.47584e-05,1
bfwb398,1,2.31438e-05,1
bfwb398,2,3.20432e-05,1
bfwb398,3,4.87693e-05,1
bfwb398,4,7.29222e-05,1
bfwb398,5,4.55333e-05,1
bfwb62,0,4.61618e-05,1
bfwb62,1,2.47369e-05,1
bfwb62,2,2.57991e-05,1
bfwb62,3,5.06727e-05,1
bfwb62,4,7.11009e-05,1
bfwb62,5,5.10745e-05,1
bfwb782,0,4.48317e-05,1
bfwb782,1,2.20706e-05,1
bfwb782,2,5.98115e-05,1
bfwb782,3,4.71772e-05,1
bfwb782,4,7.05376e-05,1
bfwb782,5,4.41895e-05,1
big,0,6.07556e-05,1
big,1,3.17155e-05,1
big,2,inf,1
big,3,9.75471e-05,1
big,4,0.000112434,1
big,5,5.66822e-05,1
big_dual,0,5.25614e-05,1
big_dual,1,4.34041e-05,1
big_dual,2,0.00839482,1
big_dual,3,0.000112605,1
big_dual,4,0.000131785,1
big_dual,5,7.30593e-05,1
Binaryalphadigs_10NN,0,4.65194e-05,1
Binaryalphadigs_10NN,1,2.33275e-05,1
Binaryalphadigs_10NN,2,0.000288701,1
Binaryalphadigs_10NN,3,5.40201e-05,1
Binaryalphadigs_10NN,4,7.4625e-05,1
Binaryalphadigs_10NN,5,4.49354e-05,1
biplane-9,0,5.32559e-05,1
biplane-9,1,3.77502e-05,1
biplane-9,2,0.0031664,1
biplane-9,3,0.000100107,1
biplane-9,4,0.000116216,1
biplane-9,5,6.37709e-05,1
bips07_1693,0,5.15857e-05,1
bips07_1693,1,4.09436e-05,1
