matrix,Format,Timings,OptimumFormat
af_1_k101,0,0.253968,1
af_1_k101,1,0.0944813,1
af_1_k101,2,inf,1
af_1_k101,3,0.349853,1
af_1_k101,4,0.345537,1
af_1_k101,5,0.131119,1
af23560,0,0.0057769,1
af23560,1,0.00243857,1
af23560,2,0.00374649,1
af23560,3,inf,1
af23560,4,0.00946503,1
af23560,5,0.0033114,1
af_2_k101,0,0.254172,1
af_2_k101,1,0.0943908,1
af_2_k101,2,inf,1
af_2_k101,3,0.347867,1
af_2_k101,4,0.344102,1
af_2_k101,5,0.131179,1
af_3_k101,0,0.254073,1
af_3_k101,1,0.0945527,1
af_3_k101,2,inf,1
af_3_k101,3,0.349215,1
af_3_k101,4,0.34491,1
af_3_k101,5,0.131379,1
af_4_k101,0,0.254573,1
af_4_k101,1,0.0945225,1
af_4_k101,2,inf,1
af_4_k101,3,0.350012,1
af_4_k101,4,0.344766,1
af_4_k101,5,0.131193,1
af_5_k101,0,0.254473,1
af_5_k101,1,0.0943447,1
af_5_k101,2,inf,1
af_5_k101,3,0.348782,1
af_5_k101,4,0.346912,1
af_5_k101,5,0.131392,1
af_shell1,0,0.255041,1
af_shell1,1,0.094559,1
af_shell1,2,inf,1
af_shell1,3,0.352631,1
af_shell1,4,0.346902,1
af_shell1,5,0.0970839,1
af_shell10,0,0.762727,1
af_shell10,1,0.282577,1
af_shell10,2,inf,1
af_shell10,3,1.03899,1
af_shell10,4,1.03197,1
af_shell10,5,0.392798,1
af_shell2,0,0.255039,1
af_shell2,1,0.0945442,1
af_shell2,2,inf,1
af_shell2,3,0.350083,1
af_shell2,4,0.347809,1
af_shell2,5,0.0971303,1
af_shell3,0,0.25532,1
af_shell3,1,0.0942877,1
af_shell3,2,inf,1
af_shell3,3,0.35084,1
af_shell3,4,0.343835,1
af_shell3,5,0.0969842,1
af_shell4,0,0.254525,1
af_shell4,1,0.0945182,1
af_shell4,2,inf,1
af_shell4,3,0.347492,1
af_shell4,4,0.344887,1
af_shell4,5,0.0971496,1
af_shell5,0,0.255158,1
af_shell5,1,0.0943399,1
af_shell5,2,inf,1
af_shell5,3,0.34873,1
af_shell5,4,0.344939,1
af_shell5,5,0.0970358,1
af_shell6,0,0.255043,1
af_shell6,1,0.0946266,1
af_shell6,2,inf,1
af_shell6,3,0.350402,1
af_shell6,4,0.345272,1
af_shell6,5,0.0971238,1
af_shell7,0,0.255154,1
af_shell7,1,0.0943774,1
af_shell7,2,inf,1
af_shell7,3,0.348728,1
af_shell7,4,0.344868,1
af_shell7,5,0.0970175,1
af_shell8,0,0.255152,1
af_shell8,1,0.095006,1
af_shell8,2,inf,1
af_shell8,3,0.348785,1
af_shell8,4,0.346888,1
af_shell8,5,0.0971657,1
af_shell9,0,0.255869,1
af_shell9,1,0.0944161,1
af_shell9,2,inf,1
af_shell9,3,0.35088,1
af_shell9,4,0.344022,1
af_shell9,5,0.0971169,1
aft01,0,0.00129703,1
aft01,1,0.000832882,1
aft01,2,0.0073516,1
aft01,3,0.00269715,1
aft01,4,0.00256969,1
aft01,5,0.00120875,1
airfoil1,0,0.000175191,1
airfoil1,1,0.000157666,1
airfoil1,2,0.0162065,1
airfoil1,3,0.000686948,1
airfoil1,4,0.000642467,1
airfoil1,5,0.00015851,1
airfoil1_dual,0,0.000110039,0
airfoil1_dual,1,0.00029441,0
airfoil1_dual,2,0.0322804,0
airfoil1_dual,3,0.000858162,0
airfoil1_dual,4,0.000792346,0
airfoil1_dual,5,0.000361463,0
airfoil_2d,0,0.00303312,1
airfoil_2d,1,0.00148238,1
airfoil_2d,2,0.211433,1
airfoil_2d,3,0.00530106,1
airfoil_2d,4,0.00507024,1
airfoil_2d,5,0.00152461,1
ak2010,0,0.00183138,0
ak2010,1,0.00218143,0
ak2010,2,inf,0
ak2010,3,0.0396924,0
ak2010,4,0.00677704,0
ak2010,5,0.00218252,0
al2010,0,0.0109391,0
al2010,1,0.0143561,0
al2010,2,inf,0
al2010,3,0.100865,0
al2010,4,0.0397195,0
al2010,5,0.0143573,0
Alemdar,0,0.000357943,5
Alemdar,1,0.00038952,5
Alemdar,2,0.0855983,5
Alemdar,3,0.00126613,5
Alemdar,4,0.00105901,5
Alemdar,5,0.000308458,5
amazon0302,0,0.0122153,0
amazon0302,1,0.0175232,0
amazon0302,2,inf,0
amazon0302,3,0.0505901,0
amazon0302,4,0.0493608,0
amazon0302,5,0.0210831,0
amazon0312,0,0.0366022,0
amazon0312,1,0.0489036,0
amazon0312,2,inf,0
amazon0312,3,0.100497,0
amazon0312,4,0.097707,0
amazon0312,5,0.0556222,0
amazon0505,0,0.0393091,0
amazon0505,1,0.0528531,0
amazon0505,2,inf,0
amazon0505,3,0.106941,0
amazon0505,4,0.105312,0
amazon0505,5,0.0570011,0
amazon0601,0,0.0385003,0
amazon0601,1,0.0501302,0
amazon0601,2,inf,0
amazon0601,3,0.104763,0
amazon0601,4,0.102171,0
amazon0601,5,0.0540219,0
amazon-2008,0,0.0601391,0
amazon-2008,1,0.0749516,0
amazon-2008,2,inf,0
amazon-2008,3,0.174034,0
amazon-2008,4,0.159758,0
amazon-2008,5,0.0765836,0
analytics,0,0.0227155,5
analytics,1,0.0198082,5
analytics,2,inf,5
analytics,3,inf,5
analytics,4,0.0516464,5
analytics,5,0.0186645,5
Andrews,0,0.00989754,0
Andrews,1,0.0116925,0
Andrews,2,inf,0
Andrews,3,0.0213291,0
Andrews,4,0.0191542,0
Andrews,5,0.00996589,0
apache1,0,0.00431011,2
apache1,1,0.00303253,2
apache1,2,0.00249138,2
apache1,3,0.0148536,2
apache1,4,0.0140554,2
apache1,5,0.00263391,2
