,matrix,Tcsr,Topt,OptimumFormat,speedup,experiment,matrix_id
1387,rajat30,0.00387391,0.00150071,0,2.5813848111893702,xci-square_set-openmp-1000,11
1829,soc-Slashdot0811,0.00092859,0.000359972,0,2.579617303568055,a64fx-square_set-openmp-1000,299
3846,rajat26,0.000393297,0.00015271,0,2.575450199724969,instinct-square_set-hip-1000,114
2329,crack_dual,0.000785002,0.000304864,0,2.5749252125537945,a64fx-square_set-serial-1000,936
312,boyd2,0.000412608,0.000160549,0,2.569981750119901,cirrus-square_set-openmp-1000,9
1388,gupta3,0.00585045,0.00227818,0,2.5680367661905557,xci-square_set-openmp-1000,290
1389,TSOPF_FS_b39_c30,0.00212173,0.000827455,0,2.5641636101056853,xci-square_set-openmp-1000,47
313,rajat30,0.00229856,0.000896854,0,2.562914365102904,cirrus-square_set-openmp-1000,11
1830,soc-Slashdot0902,0.000960455,0.000375107,0,2.5604827422575425,a64fx-square_set-openmp-1000,295
1390,FullChip,0.0227839,0.00889856,0,2.560403031501726,xci-square_set-openmp-1000,3
314,com-Youtube,0.0049218,0.00192281,0,2.559691285150379,cirrus-square_set-openmp-1000,48
2330,ccc,0.00184691,0.000721875,0,2.5584900432900435,a64fx-square_set-serial-1000,908
1831,enron,0.000350377,0.00013706,0,2.556376769298118,a64fx-square_set-openmp-1000,298
3847,Long_Coup_dt0,0.00375044,0.00146772,4,2.555283024010029,instinct-square_set-hip-1000,100
315,c-54,0.000174318,6.82543e-05,0,2.553948981968902,cirrus-square_set-openmp-1000,281
3848,Long_Coup_dt6,0.00373183,0.00146531,4,2.546785321877282,instinct-square_set-hip-1000,103
2331,asia_osm,0.529388,0.208162,0,2.5431538897589374,a64fx-square_set-serial-1000,734
1832,c-46,0.000229739,9.03417e-05,0,2.543000629830964,a64fx-square_set-openmp-1000,288
2332,road_usa,1.05945,0.417005,0,2.540617018980588,a64fx-square_set-serial-1000,193
1163,internet,0.00167144,0.000658554,0,2.538045475390021,archer2-square_set-serial-1000,405
2333,GD98_c,4.14058e-06,1.63428e-06,0,2.5335805369948847,a64fx-square_set-serial-1000,652
2334,dtoc,0.000874486,0.000346559,0,2.523339460236208,a64fx-square_set-serial-1000,937
1833,circuit_4,0.000380268,0.00015104,0,2.5176641949152545,a64fx-square_set-openmp-1000,70
1834,soc-sign-Slashdot090221,0.000575771,0.000229118,0,2.5129889401967547,a64fx-square_set-openmp-1000,304
316,soc-Epinions1,0.000267056,0.000106507,0,2.5074032692686865,cirrus-square_set-openmp-1000,282
1835,gupta1,0.0021541,0.000859855,0,2.505189828517599,a64fx-square_set-openmp-1000,280
317,Hardesty1,0.00276742,0.00110938,5,2.4945645315401395,cirrus-square_set-openmp-1000,79
1836,c-68,0.000582429,0.00023408,0,2.4881621667805875,a64fx-square_set-openmp-1000,287
3849,c-64,0.000419733,0.000168741,0,2.487439330097605,instinct-square_set-hip-1000,97
3850,c-64b,0.000416598,0.000167952,0,2.4804587024864246,instinct-square_set-hip-1000,89
1837,soc-sign-Slashdot090216,0.000565242,0.000228242,0,2.476503009963109,a64fx-square_set-openmp-1000,324
2335,laser,0.00010907,4.41625e-05,0,2.4697424285309935,a64fx-square_set-serial-1000,222
1838,sx-stackoverflow,0.101277,0.0410088,0,2.4696406624919534,a64fx-square_set-openmp-1000,77
47,TSOPF_FS_b39_c30,0.000657511,0.000266448,0,2.4676897555995914,cirrus-square_set-cuda-1000,47
48,com-Youtube,0.00130775,0.000530189,0,2.466573240863164,cirrus-square_set-cuda-1000,48
822,gupta3,0.0096547,0.00391543,0,2.4658083531055337,archer2-square_set-openmp-1000,290
3851,Serena,0.0032931,0.00134098,4,2.455741323509672,instinct-square_set-hip-1000,1440
318,vsp_south31_slptsk,0.000164004,6.6832e-05,0,2.453974144122576,cirrus-square_set-openmp-1000,72
823,soc-Epinions1,0.000529202,0.000216704,0,2.4420499852333135,archer2-square_set-openmp-1000,282
3852,bone010,0.00281343,0.00115307,3,2.439947271197759,instinct-square_set-hip-1000,739
3853,boneS10,0.00242455,0.000993705,3,2.439909228594,instinct-square_set-hip-1000,763
1839,hollywood-2009,0.124526,0.0511487,0,2.434587780334593,a64fx-square_set-openmp-1000,319
3854,TSOPF_FS_b9_c6,0.000316216,0.000130111,0,2.4303556194326386,instinct-square_set-hip-1000,311
1391,TSOPF_FS_b162_c4,0.00157658,0.000650167,0,2.4248846834736306,xci-square_set-openmp-1000,94
1840,webbase-1M,0.00296016,0.00122158,0,2.4232223841254767,a64fx-square_set-openmp-1000,68
3855,case9,0.000315933,0.000130535,0,2.4202934078982645,instinct-square_set-hip-1000,308
1164,usroads-48,0.00147811,0.000615219,0,2.4025753430892087,archer2-square_set-serial-1000,477
2336,poli4,0.00148792,0.000619676,0,2.401125749585267,a64fx-square_set-serial-1000,660
1841,ljournal-2008,0.119048,0.0497487,0,2.3929871534331553,a64fx-square_set-openmp-1000,325
1392,as-Skitter,0.0145412,0.00608159,0,2.3910194537941556,xci-square_set-openmp-1000,74
2337,NotreDame_yeast,8.26436e-05,3.46718e-05,0,2.3835970442838272,a64fx-square_set-serial-1000,482
3856,as-Skitter,0.00248452,0.001044,0,2.379808429118774,instinct-square_set-hip-1000,74
2338,GAP-road,1.15369,0.486376,0,2.372012599305887,a64fx-square_set-serial-1000,194
1842,gupta3,0.00838744,0.00354682,0,2.364777462628495,a64fx-square_set-openmp-1000,290
319,analytics,0.000590574,0.00024989,0,2.363335867781824,cirrus-square_set-openmp-1000,37
2339,great-britain_osm,0.392934,0.166291,0,2.362930044319897,a64fx-square_set-serial-1000,728
1843,vsp_bump2_e18_aa01_model1_crew1,0.000593158,0.000251055,0,2.362661568182271,a64fx-square_set-openmp-1000,346
3857,as-caida,0.000329364,0.000140127,0,2.3504677899334174,instinct-square_set-hip-1000,191
1844,bcsstm09,5.01963e-05,2.1361e-05,2,2.3499040307101726,a64fx-square_set-openmp-1000,478
49,bloweya,0.000383688,0.000163585,0,2.3454962252040223,cirrus-square_set-cuda-1000,49
2340,roadNet-TX,0.0568488,0.0242853,0,2.340872873713728,a64fx-square_set-serial-1000,552
2341,GD01_a,1.15109e-05,4.93775e-06,0,2.3312034833679305,a64fx-square_set-serial-1000,938
2342,power,0.00018744,8.05028e-05,0,2.328366218317872,a64fx-square_set-serial-1000,472
1845,c-72,0.000668003,0.00028756,0,2.3230038948393377,a64fx-square_set-openmp-1000,108
1393,c-64,0.000724391,0.000311982,0,2.321899981409184,xci-square_set-openmp-1000,97
1394,c-64b,0.000722137,0.000311209,0,2.320424537850769,xci-square_set-openmp-1000,89
3858,ldoor,0.00210776,0.000910114,3,2.3159296527687743,instinct-square_set-hip-1000,1441
2343,roadNet-CA,0.0804887,0.0347561,0,2.3158150655568375,a64fx-square_set-serial-1000,566
3859,s3dkq4m2,0.000200372,8.67393e-05,5,2.310048616947566,instinct-square_set-hip-1000,173
2344,odepa400,1.35068e-05,5.8536e-06,0,2.3074347410140765,a64fx-square_set-serial-1000,250
3860,case39,0.000454815,0.000197305,0,2.305136717265148,instinct-square_set-hip-1000,76
3861,Hook_1498,0.00344692,0.00149558,4,2.304737961192313,instinct-square_set-hip-1000,1442
1395,loc-Gowalla,0.00132814,0.000576535,0,2.3036589279055044,xci-square_set-openmp-1000,78
1396,vsp_finan512_scagr7-2c_rlfddd,0.000922508,0.000400665,0,2.302442189859359,xci-square_set-openmp-1000,269
320,ASIC_680k,0.000961727,0.000418212,0,2.2996159842376596,cirrus-square_set-openmp-1000,4
1397,TSOPF_FS_b39_c19,0.00128826,0.000560795,0,2.297203077773518,xci-square_set-openmp-1000,60
824,trans5,0.000494255,0.000216026,0,2.287942192143538,archer2-square_set-openmp-1000,16
2345,roadNet-PA,0.0443944,0.0194243,0,2.2855083580875504,a64fx-square_set-serial-1000,375
2346,aug3d,0.000868945,0.000380541,0,2.28344646174788,a64fx-square_set-serial-1000,939
1846,as-Skitter,0.0262723,0.01151,0,2.2825629887054735,a64fx-square_set-openmp-1000,74
2347,kmer_V2a,4.83964,2.12669,0,2.2756678218264064,a64fx-square_set-serial-1000,817
3862,ML_Laplace,0.000961454,0.000423591,3,2.269769659884181,instinct-square_set-hip-1000,1353
1847,olm2000,4.97494e-05,2.19343e-05,2,2.2681097641593304,a64fx-square_set-openmp-1000,839
3863,nlpkkt80,0.00107039,0.000472858,3,2.263660549255802,instinct-square_set-hip-1000,71
2348,italy_osm,0.336761,0.148813,0,2.2629810567625137,a64fx-square_set-serial-1000,738
1398,lp1,0.000871036,0.000385165,0,2.2614619708436647,xci-square_set-openmp-1000,2
3864,CoupCons3D,0.000889035,0.00039349,3,2.259358560573331,instinct-square_set-hip-1000,152
1848,wikipedia-20051105,0.0275461,0.0121965,0,2.2585249866765054,a64fx-square_set-openmp-1000,126
825,flickr,0.0126448,0.00561391,0,2.2524051864030596,archer2-square_set-openmp-1000,73
3865,as-22july06,0.000351364,0.000156021,0,2.252030175425103,instinct-square_set-hip-1000,132
3866,circuit_3,0.000275754,0.000122447,0,2.252027407776426,instinct-square_set-hip-1000,129
1849,boyd2,0.00144218,0.000641168,0,2.2493012751728094,a64fx-square_set-openmp-1000,9
2349,d_ss,1.96451e-06,8.73746e-07,0,2.2483765304791095,a64fx-square_set-serial-1000,940
1165,Wordnet3,0.000714454,0.000319094,0,2.2390079412336177,archer2-square_set-serial-1000,480
1399,TSOPF_FS_b162_c3,0.00117374,0.000524273,0,2.2387954367285743,xci-square_set-openmp-1000,127
3867,BenElechi1,0.000524309,0.000234608,3,2.2348300143217625,instinct-square_set-hip-1000,171
1850,cit-Patents,0.0524815,0.0235112,0,2.232191466194835,a64fx-square_set-openmp-1000,301
50,Chebyshev4,0.000656145,0.000294471,0,2.228216021272044,cirrus-square_set-cuda-1000,50
2350,kmer_P1a,12.0879,5.42615,0,2.2277120978962985,a64fx-square_set-serial-1000,818
3868,ifiss_mat,0.000212041,9.52082e-05,3,2.2271295959801782,instinct-square_set-hip-1000,245
2351,germany_osm,0.74971,0.336712,0,2.226561571907149,a64fx-square_set-serial-1000,639
321,lpl1,0.000131501,5.91031e-05,0,2.2249425157056058,cirrus-square_set-openmp-1000,283
826,c-53,0.000351266,0.000158141,0,2.22122030340013,archer2-square_set-openmp-1000,264
1851,loc-Brightkite,0.000422713,0.000190876,0,2.2145948154823025,a64fx-square_set-openmp-1000,309
322,c-66b,0.000174997,7.90452e-05,0,2.2138852201019166,cirrus-square_set-openmp-1000,284
3869,lowThrust_13,0.000315762,0.000142641,0,2.2136833028371927,instinct-square_set-hip-1000,867
3870,msdoor,0.000867952,0.000393098,3,2.207978671985103,instinct-square_set-hip-1000,1349
51,HTC_336_4438,0.000415092,0.000188676,0,2.2000254404375754,cirrus-square_set-cuda-1000,51
3871,lowThrust_9,0.000308228,0.000140125,0,2.199664585191793,instinct-square_set-hip-1000,879
2352,patents_main,0.0147612,0.00673307,0,2.192343165896092,a64fx-square_set-serial-1000,484
